,Unnamed: 0,date,price,volume_estimated,RSI_14_2h,SMA_20_2h,Bollinger_Upper_2h,Bollinger_Lower_2h,sell,stoploss,buy,SMA_10,SMA_50,sma_10_sma50,volatility
408,408,2024-11-22 20:00:00,0.3517665971722412,17.9287115709002,49.75358772995685,0.3742566628964528,0.4274215695529169,0.3210917562399887,False,False,False,0.3731270546290079,0.3194226333153518,0.0537044213136561,0.10632981331292818
409,409,2024-11-22 22:00:00,0.3260542840568081,25.71231311543309,44.42497553203887,0.37521038769064,0.4237794038214553,0.3266413715598247,False,False,False,0.36634978909519955,0.31942600530355886,0.046923783791640694,0.09713803226163059
410,410,2024-11-23 00:00:00,0.3175076290515184,8.546655005289672,42.784695981469646,0.3728069844886495,0.4277256101913804,0.3178883587859186,False,False,False,0.35825585269971094,0.31880556702108453,0.03945028567862641,0.1098372514054618
411,411,2024-11-23 02:00:00,0.319373804824708,1.8661757731895927,43.27717707944003,0.3709703967531611,0.4305036150547912,0.311437178451531,False,False,False,0.3537387544295973,0.3187079709081815,0.03503078352141581,0.11906643660326016
412,412,2024-11-23 04:00:00,0.3347107493040198,15.336944479311777,47.29250238568739,0.3693261924863081,0.4310288220413826,0.3076235629312336,False,False,False,0.34994074081521215,0.31853707751726407,0.03140366329794808,0.12340525911014899
413,413,2024-11-23 06:00:00,0.3452260849813784,10.515335677358628,49.91055344283774,0.3695943785670005,0.4308024418928525,0.3083863152411484,False,False,False,0.3470625365353828,0.31923571692963654,0.02782681960574629,0.1224161266517041
414,414,2024-11-23 08:00:00,0.3186412559309824,26.584829050396,43.96480802869715,0.3644843415555479,0.4247350129363247,0.3042336701747711,False,False,False,0.34197442677725215,0.3198223592134612,0.022152067563790956,0.12050134276155361
415,415,2024-11-23 10:00:00,0.3118557660920696,6.785489838912806,42.57082338369119,0.3591080655966418,0.417905106018209,0.3003110251750746,False,False,False,0.33704571449751547,0.3196657618433394,0.01737995265417608,0.11759408084313444
416,416,2024-11-23 12:00:00,0.3208430584411166,8.987292349046994,45.05571627111901,0.3551592848732976,0.4130451738219323,0.2972733959246629,False,False,False,0.3315674538597984,0.3198369355110168,0.011730518348781638,0.11577177789726939
417,417,2024-11-23 14:00:00,0.3094270434917202,11.416014949396423,42.53791403129016,0.3506958255690134,0.4082123396834638,0.2931793114545631,False,False,False,0.3255406273346563,0.3196285513846046,0.005912075950051665,0.11503302822890071
418,418,2024-11-23 16:00:00,0.2908035767266988,18.623466765021355,38.73508410137999,0.3462856899595549,0.4080327509934199,0.2845386289256899,False,False,False,0.319444325290102,0.3197699959324113,-0.00032567064230926146,0.12349412206773003
419,419,2024-11-23 18:00:00,0.2650300065977974,25.77357012890141,34.18087815358169,0.3398458433197002,0.4073162360948172,0.2723754505445832,False,False,True,0.31334189754420094,0.3191319994947055,-0.005790101950504556,0.13494078555023403
420,420,2024-11-23 20:00:00,0.3029448970087591,37.91489041096169,44.51560345550131,0.335070738519818,0.3984738076932098,0.2716676693464261,False,False,False,0.311885624339925,0.3196162903537135,-0.0077306660137884675,0.12680613834678367
421,421,2024-11-23 22:00:00,0.3105490917741236,7.604194765364502,46.33556221889521,0.3323709537322319,0.3950842922684525,0.2696576151960113,False,False,False,0.3110031530348666,0.31969283573147045,-0.008689682696603862,0.1254266770724412
422,422,2024-11-24 00:00:00,0.3550217463987951,44.472654624671485,55.52398647816082,0.3314874967797781,0.3922776016451632,0.270697391914393,False,False,False,0.3130342527443441,0.3214205805776208,-0.008386327833276697,0.12158020973077016
423,423,2024-11-24 02:00:00,0.3348464654505708,20.17528094822429,51.237935799240205,0.3295294136633231,0.3869840582108999,0.2720747691157463,False,False,False,0.31199629079126334,0.3226701068317855,-0.010673816040522144,0.11490928909515358
424,424,2024-11-24 04:00:00,0.3711689956330975,36.322530182526734,57.58581907341324,0.3296117457693635,0.3873118886730645,0.2719116028656625,True,False,False,0.31724906476147485,0.3251859689481759,-0.007936904186701066,0.11540028580740197
425,425,2024-11-24 06:00:00,0.3600158432061316,11.153152426965908,55.20917400899215,0.3295553934851982,0.3871279353243479,0.2719828516460486,False,False,False,0.322065072472881,0.32771157791208166,-0.005646505439200644,0.11514508367829934
426,426,2024-11-24 08:00:00,0.3207027424119566,39.31310079417499,47.731326138969614,0.3268092473648817,0.3802181203428421,0.2734003743869213,False,True,False,0.32205104086996506,0.32898261434308085,-0.006931573473115793,0.1068177459559208
427,427,2024-11-24 10:00:00,0.3169836521325191,3.719090279437509,47.08164374606559,0.3241736645343506,0.3737355636519595,0.2746117654167417,False,False,False,0.3228067017340449,0.3309475861011212,-0.008140884367076273,0.09912379823521777
428,428,2024-11-24 12:00:00,0.3232807869735021,6.297134840982988,48.363229365393394,0.3227493740244136,0.3705794878359793,0.274919260212848,False,False,False,0.3260544227587253,0.3323314923040006,-0.006277069545275293,0.09566022762313131
429,429,2024-11-24 14:00:00,0.2906350950911524,32.64569188234972,42.6028918913833,0.3209784145761308,0.3708716638253485,0.2710851653269132,False,False,False,0.32861493160806077,0.33345229531063836,-0.004837363702577591,0.0997864984984353
430,430,2024-11-24 16:00:00,0.358415645325892,67.78055023473961,54.67392946329236,0.3230238153898496,0.3755999238869895,0.2704477068927096,False,False,False,0.3341620064397741,0.3358672963744817,-0.0017052899347075878,0.1051522169942799
431,431,2024-11-24 18:00:00,0.3499773621244,8.43828320149198,53.17461532212834,0.3245539932548341,0.3784476826536292,0.270660303856039,False,False,False,0.3381048334748017,0.3379006275347085,0.00020420594009318283,0.1077873787975902
432,432,2024-11-24 20:00:00,0.3563821753165473,6.404813192147307,54.20122016941984,0.3256375645554605,0.3812355715065916,0.2700395576043293,False,False,False,0.33824087636657696,0.3403862587182025,-0.0021453823516255355,0.1111960139022623
433,433,2024-11-24 22:00:00,0.3739358799862547,17.553704669707404,56.98472310069359,0.3270730543057044,0.3861728126362645,0.2679732959751442,False,False,False,0.3421498178201453,0.3434864169645608,-0.0013365991444154735,0.11819951666112033
434,434,2024-11-25 00:00:00,0.3505328249538507,23.40305503240403,52.411205312397456,0.3286676327568477,0.3885255765576149,0.2688096889560806,False,False,False,0.3400862007522206,0.344815883332478,-0.004729682580257355,0.11971588760153429
435,435,2024-11-25 02:00:00,0.3439280820905143,6.6047428633364,51.1631965225945,0.33027124855677,0.3899509808154133,0.2705915162981266,False,False,False,0.33847742464065894,0.3457351596844395,-0.007257735043780578,0.11935946451728668
436,436,2024-11-25 04:00:00,0.3397926892400514,4.135392850462882,50.35469836017131,0.3312187300967167,0.3908699042417029,0.2715675559517306,False,False,False,0.3403864193234684,0.34640169450850905,-0.006015275185040636,0.11930234828997233
437,437,2024-11-25 06:00:00,0.355609889020242,15.817199780190585,53.38866249808809,0.3335278723731428,0.3932027026622233,0.2738530420840623,False,False,False,0.3442490430122407,0.3476363762907184,-0.0033873332784777332,0.11934966057816099
438,438,2024-11-25 08:00:00,0.3805044225536076,24.894533533365625,57.76365847993987,0.3380129146644882,0.3976509001733989,0.2783749291555775,True,False,False,0.3499714065702512,0.34879669608239683,0.0011747104878543912,0.11927597101782139
439,439,2024-11-25 10:00:00,0.3668913462792882,13.613076274319402,54.738052278365245,0.3431059816485627,0.3931227084622558,0.2930892548348697,False,False,False,0.3575970316890648,0.3499949272445213,0.0076021044445435115,0.10003345362738608
440,440,2024-11-25 12:00:00,0.36223364167252,4.657704606768231,53.7016094300608,0.3460704188817508,0.3929973350989036,0.299143502664598,False,False,False,0.35797883132372765,0.34992808621614513,0.008050745107582524,0.09385383243430562
441,441,2024-11-25 14:00:00,0.3354115274558735,26.822114216646487,48.05834292893902,0.3473135406658383,0.3915166215620016,0.3031104597696751,False,True,False,0.356522247856875,0.34951420557457313,0.007008042282301841,0.08840616179232652
442,442,2024-11-25 16:00:00,0.2892340681154659,46.177459340407566,40.22177048954079,0.3440241567516718,0.3950731352533297,0.292975178250014,False,False,False,0.3498074371367668,0.34794699024406084,0.0018604468927059803,0.1020979570033157
443,443,2024-11-25 18:00:00,0.3094820903866485,20.24802227118256,44.49564420471384,0.3427559379984758,0.3959789014512961,0.2895329745456555,False,False,False,0.3433620581768062,0.34733938478444315,-0.003977326607636944,0.10644592690564059
444,444,2024-11-25 20:00:00,0.2866152832091176,22.866807177530863,40.936112707945526,0.3385282523772767,0.3955457990682493,0.2815107056863041,False,False,False,0.3369703040023329,0.3446548505254249,-0.007684546523091973,0.11403509338194523
445,445,2024-11-25 22:00:00,0.3077642911399465,21.149007930828912,45.29496168136825,0.3359156747739675,0.3935724569328215,0.2782588926151135,False,False,False,0.3333539249072761,0.3424225106428199,-0.00906858573554381,0.115313564317708
446,446,2024-11-26 00:00:00,0.3228915649540363,15.127273814089792,48.23748886278919,0.3360251159010715,0.3935685111335463,0.2784817206685968,False,False,False,0.3316638124786746,0.3408839684837407,-0.009220156005066094,0.11508679046494952
447,447,2024-11-26 02:00:00,0.2982068513974595,24.68471355657681,44.07163153182413,0.3350862758643185,0.3945194164793831,0.275653135249254,False,False,False,0.3259235087163964,0.3388741809201417,-0.012950672203745295,0.1188662812301291
448,448,2024-11-26 04:00:00,0.2857335897038168,12.473261693642712,42.09342952719206,0.3332089160008343,0.3964615338841208,0.2699562981175477,False,False,True,0.3164464254314173,0.3370087269359007,-0.020562301504483405,0.12650523576657313
